"ID","SITE_ID","STAFF_ID","TASK_DATE","IN_TIME","OUT_TIME","COUNT","OT_TYPE","INVOICE_PRICE","TASK_DESCRIPTION","TARGET","PAY_UNIT_PRICE","CREATED_AT","UPDATED_AT"
999,34,96,"2026-04-07","","",239,"target_based",0,"Exel",0,0,"2026-04-09 09:26:46","2026-04-09 09:27:23"
1000,34,96,"2026-04-08","","",144,"target_based",0,"File",0,0,"2026-04-09 09:28:20","2026-04-09 09:28:20"
1001,34,96,"2026-04-08","","",433,"target_based",0,"Scanning",0,0,"2026-04-09 09:28:36","2026-04-09 09:28:36"
1002,34,96,"2026-04-08","","",810,"target_based",0,"Exel",0,0,"2026-04-09 09:28:46","2026-04-09 09:28:46"
1003,82,141,"2026-04-08","08:20","18:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-09 09:36:12","2026-04-09 09:36:12"
1004,82,135,"2026-04-08","09:15","18:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-09 09:38:59","2026-04-09 09:38:59"
1005,82,140,"2026-04-08","08:05","06:00",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-09 09:39:30","2026-04-09 09:39:30"
1006,82,181,"2026-04-08","09:15","17:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-09 09:47:56","2026-04-09 09:47:56"
1007,36,99,"2026-04-08","","",816,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-09 09:49:57","2026-04-09 09:49:57"
1008,36,99,"2026-04-08","","",66,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-09 09:50:09","2026-04-09 09:50:09"
1009,36,100,"2026-04-08","","",772,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-09 09:50:24","2026-04-09 09:50:24"
1010,36,100,"2026-04-08","","",67,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-09 09:50:39","2026-04-09 09:50:39"
1011,102,165,"2026-04-08","07:45","17:05",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-09 10:19:05","2026-04-09 10:19:05"
1012,102,166,"2026-04-08","07:42","17:05",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-09 10:19:52","2026-04-09 10:19:52"
1013,6,76,"2026-04-08","","",765,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-09 10:39:46","2026-04-09 10:39:46"
1014,6,76,"2026-04-08","","",70,"target_based",0,"File",0,0,"2026-04-09 10:40:05","2026-04-09 10:40:05"
1015,6,106,"2026-04-08","","",789,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-09 10:40:28","2026-04-09 10:40:28"
886,32,16,"2026-04-07","","",706,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-07 17:01:23","2026-04-07 17:01:23"
887,32,90,"2026-04-07","","",821,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-07 17:02:02","2026-04-07 17:02:02"
888,32,148,"2026-04-07","","",1158,"target_based",10,"SCM3 Verification agreements count - Physical                              				",0,0,"2026-04-07 17:02:31","2026-04-07 17:02:31"
889,30,89,"2026-04-07","","",109,"time_based",2,"Singhagiri Agreements Checking, NIC Number and data entry to excel report 				 				",0,0,"2026-04-07 17:12:38","2026-04-07 17:12:38"
890,11,27,"2026-04-07","08:30","17:19",0,"time_based",0.8,"1.2 VERIFICATION OF CONTRIBUTION AMOUNT",0,0,"2026-04-07 17:22:05","2026-04-07 17:22:05"
891,11,28,"2026-04-07","08:09","17:21",0,"time_based",0.8,"1.3 VERIFICATION OF BUNDLE NUMBER",0,0,"2026-04-07 17:22:26","2026-04-07 17:22:26"
892,11,29,"2026-04-07","08:18","17:18",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-07 17:22:50","2026-04-07 17:22:50"
893,11,30,"2026-04-07","09:15","17:19",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-07 17:23:15","2026-04-07 17:23:15"
894,11,47,"2026-04-07","20:22","17:22",0,"time_based",1.65,"2.1 DATA ENTRY WITH VERIFICATION OF PAYMENT YEAR AND MONTH",0,0,"2026-04-07 17:23:44","2026-04-07 17:23:44"
895,18,128,"2026-04-07","","",1886,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-07 17:34:13","2026-04-07 17:34:13"
896,18,128,"2026-04-07","","",30,"target_based",0,"File",0,0,"2026-04-07 17:34:34","2026-04-07 17:34:34"
897,18,130,"2026-04-07","","",1712,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-07 17:35:06","2026-04-07 17:35:06"
898,18,130,"2026-04-07","","",18,"target_based",0,"File",0,0,"2026-04-07 17:35:21","2026-04-07 17:35:21"
899,18,102,"2026-04-07","","",1978,"target_based",3,"Converting Physical Documents to DIGITAL Images - A4 image 				",0,0,"2026-04-07 17:36:07","2026-04-07 17:36:07"
900,18,102,"2026-04-07","","",27,"target_based",0,"File",0,0,"2026-04-07 17:36:22","2026-04-07 17:36:22"
901,101,17,"2026-04-07","","",1036,"target_based",4.1,"Scanning",0,0,"2026-04-07 17:40:59","2026-04-07 17:41:35"
902,101,17,"2026-04-07","","",35,"target_based",0,"File",0,0,"2026-04-07 17:41:14","2026-04-07 17:41:24"
903,35,97,"2026-04-07","","",2097,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-07 17:51:38","2026-04-07 17:51:38"
904,35,98,"2026-04-07","","",3052,"target_based",1.8,"Document scanning and digitizing 				",0,0,"2026-04-07 17:52:05","2026-04-07 17:52:05"
908,14,42,"2026-04-07","","",471,"target_based",5.5,"Scaning						",0,0,"2026-04-08 08:33:27","2026-04-08 08:33:27"
906,14,39,"2026-04-07","","",91,"target_based",10,"MIRO Updating ",0,0,"2026-04-08 08:32:46","2026-04-08 08:32:46"
907,14,40,"2026-04-07","","",132,"target_based",10,"MIRO Updating ",0,0,"2026-04-08 08:33:04","2026-04-08 08:33:04"
909,14,161,"2026-04-07","","",471,"target_based",0,"Preparation",0,0,"2026-04-08 08:33:41","2026-04-08 08:33:41"
910,36,100,"2026-04-07","","",742,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-08 09:39:22","2026-04-08 09:39:22"
911,36,100,"2026-04-07","","",59,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-08 09:39:34","2026-04-08 09:39:34"
912,36,99,"2026-04-07","","",1012,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-08 09:40:37","2026-04-08 09:40:37"
913,36,99,"2026-04-07","","",70,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-08 09:40:50","2026-04-08 09:40:50"
914,102,166,"2026-04-07","07:41","19:17",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-08 09:41:56","2026-04-08 09:41:56"
915,102,165,"2026-04-07","07:40","19:16",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-08 09:42:32","2026-04-08 09:42:32"
916,82,141,"2026-04-07","08:30","21:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-08 09:45:18","2026-04-08 09:45:18"
917,82,135,"2026-04-07","08:45","21:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-08 09:45:48","2026-04-08 09:45:48"
918,82,140,"2026-04-07","08:05","21:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-08 09:48:39","2026-04-08 09:48:39"
919,6,76,"2026-04-07","","",829,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-08 12:58:26","2026-04-08 12:58:26"
920,6,76,"2026-04-07","","",75,"target_based",0,"File",0,0,"2026-04-08 12:58:44","2026-04-08 12:58:44"
921,6,106,"2026-04-07","","",764,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-08 12:59:06","2026-04-08 12:59:06"
922,6,106,"2026-04-07","","",70,"target_based",0,"File",0,0,"2026-04-08 12:59:21","2026-04-08 12:59:21"
923,6,107,"2026-04-07","","",716,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-08 12:59:46","2026-04-08 12:59:46"
924,6,107,"2026-04-07","","",70,"target_based",0,"File",0,0,"2026-04-08 13:00:17","2026-04-08 13:00:17"
925,6,108,"2026-04-07","","",774,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-08 13:00:40","2026-04-08 13:00:40"
926,6,108,"2026-04-07","","",70,"target_based",0,"File",0,0,"2026-04-08 13:01:01","2026-04-08 13:01:01"
927,6,109,"2026-04-07","","",765,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-08 13:01:26","2026-04-08 13:01:26"
928,6,109,"2026-04-07","","",70,"target_based",0,"File",0,0,"2026-04-08 13:01:56","2026-04-08 13:01:56"
929,83,162,"2026-04-07","","",681,"target_based",3.75,"Scanning",0,0,"2026-04-08 13:08:13","2026-04-08 13:08:13"
930,83,162,"2026-04-07","","",9,"target_based",0,"File",0,0,"2026-04-08 13:08:23","2026-04-08 13:08:23"
931,83,136,"2026-04-07","","",1052,"target_based",3.75,"Scanning",0,0,"2026-04-08 13:08:45","2026-04-08 13:08:45"
932,83,136,"2026-04-07","","",13,"target_based",0,"File",0,0,"2026-04-08 13:09:00","2026-04-08 13:09:00"
935,15,43,"2026-04-02","","",457,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-08 13:13:45","2026-04-08 13:13:45"
936,15,43,"2026-04-03","","",517,"target_based",3.25,"SUMMARY COUNT",0,0,"2026-04-08 13:14:14","2026-04-08 13:14:14"
937,15,43,"2026-04-03","","",147,"target_based",3.25,"BILLING CARDS",0,0,"2026-04-08 13:14:26","2026-04-08 13:14:26"
938,7,18,"2026-04-02","06:15","17:30",743,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-08 14:00:09","2026-04-08 14:00:09"
939,7,20,"2026-04-02","07:30","17:30",786,"time_based",2.5,"LIFE GROUP A4 Images				",0,0,"2026-04-08 14:09:06","2026-04-08 14:09:06"
940,7,21,"2026-04-02","07:30","18:30",566,"time_based",2.5,"LIFE GROUP A4 Images				",0,0,"2026-04-08 14:10:35","2026-04-08 14:10:35"
941,7,125,"2026-04-02","08:00","18:00",1000,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-08 14:12:02","2026-04-08 14:12:02"
942,7,12,"2026-04-02","08:00","19:00",538,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-08 14:15:41","2026-04-08 14:15:41"
943,7,19,"2026-04-03","08:00","18:10",1075,"time_based",2.5,"AROGYA A4 Images single side				",0,0,"2026-04-08 14:23:56","2026-04-08 14:23:56"
944,7,18,"2026-04-03","06:15","17:30",1002,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-08 14:24:51","2026-04-08 14:24:51"
945,7,20,"2026-04-03","07:30","17:30",715,"time_based",2.5,"LIFE GROUP A4 Images				",0,0,"2026-04-08 14:25:47","2026-04-08 14:25:47"
946,7,21,"2026-04-03","07:30","17:30",847,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-08 14:26:38","2026-04-08 14:26:38"
947,7,12,"2026-04-03","08:00","19:00",0,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-08 14:27:46","2026-04-08 14:27:46"
948,7,18,"2026-04-04","06:15","17:30",318,"time_based",2.5,"MATHURITY A4 Images single side				",0,0,"2026-04-08 14:33:32","2026-04-08 14:33:32"
949,7,19,"2026-04-04","08:00","18:10",1060,"time_based",2.5,"AROGYA A4 Images single side				",0,0,"2026-04-08 14:34:24","2026-04-08 14:34:24"
950,7,20,"2026-04-04","07:30","17:30",711,"time_based",2.5,"LIFE A4  Images single side				",0,0,"2026-04-08 14:38:39","2026-04-08 14:38:39"
817,6,106,"2026-04-06","","",46,"target_based",0,"File",0,0,"2026-04-07 08:48:05","2026-04-07 08:48:05"
818,6,107,"2026-04-06","","",693,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-07 08:48:37","2026-04-07 08:48:37"
819,6,107,"2026-04-06","","",69,"target_based",0,"File",0,0,"2026-04-07 08:48:52","2026-04-07 08:48:52"
820,6,108,"2026-04-06","","",703,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-07 08:49:13","2026-04-07 08:49:13"
821,6,108,"2026-04-06","","",65,"target_based",0,"File",0,0,"2026-04-07 08:49:26","2026-04-07 08:49:26"
822,6,109,"2026-04-06","","",774,"target_based",2.74,"""Scanning and indexing service for Leasing Applications – A4 & Below Indexes: Facility Number Output :200dpi / B&W/ PDF""				",0,0,"2026-04-07 08:49:46","2026-04-07 08:49:46"
823,6,109,"2026-04-06","","",70,"target_based",0,"File",0,0,"2026-04-07 08:49:58","2026-04-07 08:49:58"
824,25,127,"2026-04-06","","",374,"target_based",4.5,"Converting Physical Documents to digital Images using book scanner (Bounded documents and A3 size)			",0,0,"2026-04-07 08:51:49","2026-04-23 10:32:40"
825,83,162,"2026-04-06","","",853,"target_based",0,"Scanning",0,0,"2026-04-07 08:54:18","2026-04-07 08:54:18"
826,83,162,"2026-04-06","","",12,"target_based",0,"File",0,0,"2026-04-07 08:54:30","2026-04-07 08:54:30"
827,83,136,"2026-04-06","","",2667,"target_based",0,"Scanning",0,0,"2026-04-07 08:54:46","2026-04-07 08:54:46"
828,83,136,"2026-04-06","","",34,"target_based",0,"File",0,0,"2026-04-07 08:55:22","2026-04-07 08:55:22"
831,27,86,"2026-04-06","","",544,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-07 08:58:49","2026-04-07 08:58:49"
832,34,96,"2026-04-06","","",542,"target_based",0,"Scanning",0,0,"2026-04-07 09:02:14","2026-04-07 09:02:14"
833,27,85,"2026-04-06","","",1434,"target_based",2.9,"DOCUMENT SCANNING A4",0,0,"2026-04-07 09:02:21","2026-04-07 09:02:21"
834,102,165,"2026-04-02","07:45","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-07 09:08:37","2026-04-07 09:08:37"
835,102,166,"2026-04-02","07:27","19:16",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-07 09:09:10","2026-04-07 09:09:10"
836,102,166,"2026-04-03","07:30","17:05",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-07 09:09:50","2026-04-07 09:09:50"
837,102,165,"2026-04-03","07:30","19:16",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-07 09:10:25","2026-04-07 09:10:25"
838,102,165,"2026-04-06","07:45","19:15",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-07 09:11:40","2026-04-07 09:11:40"
839,103,167,"2026-04-06","","",447,"target_based",15,"SCM3 Verification agreements count - Online          ",0,0,"2026-04-07 09:11:42","2026-04-07 09:11:42"
840,102,166,"2026-04-06","07:40","17:06",0,"time_based",2362.5,"Staff outsourcing Per Person			",0,0,"2026-04-07 09:12:06","2026-04-07 09:12:06"
841,36,100,"2026-04-06","","",555,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-07 09:18:22","2026-04-07 09:18:22"
842,36,100,"2026-04-06","","",47,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-07 09:21:10","2026-04-07 09:21:10"
843,36,99,"2026-04-06","","",1043,"target_based",3.25,"Document Scanning A4 Size 			",0,0,"2026-04-07 09:21:34","2026-04-07 09:21:34"
844,36,99,"2026-04-06","","",80,"target_based",1,"Indexing Charges for additional fields			",0,0,"2026-04-07 09:21:50","2026-04-07 09:21:50"
845,82,140,"2026-04-06","08:05","17:30",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-07 09:32:55","2026-04-07 09:32:55"
846,82,135,"2026-04-06","08:29","05:15",0,"time_based",1928.57,"Staff outsourcing ",0,0,"2026-04-07 09:33:25","2026-04-07 09:33:25"
847,6,106,"2026-04-02","","",68,"target_based",0,"File",0,0,"2026-04-07 09:51:39","2026-04-07 09:51:39"
848,6,107,"2026-04-02","","",70,"target_based",0,"File",0,0,"2026-04-07 09:51:57","2026-04-07 09:51:57"
849,13,34,"2026-04-02","07:10","05:00",65,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:08:56","2026-04-07 10:08:56"
850,13,35,"2026-04-02","08:25","05:00",65,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:09:52","2026-04-07 10:09:52"
851,13,34,"2026-04-03","07:20","05:10",250,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:10:45","2026-04-07 10:10:45"
852,13,35,"2026-04-03","08:20","05:10",250,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:11:24","2026-04-07 10:11:24"
853,13,34,"2026-04-04","07:35","13:30",300,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:45:34","2026-04-07 10:45:34"
854,13,35,"2026-04-04","08:00","12:30",200,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:46:09","2026-04-07 10:46:09"
855,13,35,"2026-04-06","08:35","06:00",17,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-07 10:48:10","2026-04-07 10:48:10"
856,13,35,"2026-04-06","08:35","06:00",420,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:48:25","2026-04-07 10:48:25"
857,13,34,"2026-04-06","07:15","05:00",17,"time_based",2.7,"Policy Schedule, Proposal and other related Document Printing				",0,0,"2026-04-07 10:49:23","2026-04-07 10:49:23"
858,13,34,"2026-04-06","07:15","05:00",815,"time_based",5.75,"Printing of one-sided CARD Printing 				",0,0,"2026-04-07 10:49:40","2026-04-07 10:49:40"
859,13,34,"2026-04-06","07:15","05:00",450,"time_based",2.7,"Printing of Policy Certificate				",0,0,"2026-04-07 10:49:53","2026-04-07 10:49:53"
860,20,61,"2026-04-07","","",945,"target_based",0,"Data Entry",0,0,"2026-04-07 11:14:41","2026-04-07 11:14:41"
861,12,36,"2026-04-01","08:00","05:00",0,"time_based",3.9,"CLM	",0,0,"2026-04-07 11:16:21","2026-04-07 11:16:21"
862,12,36,"2026-04-01","08:00","05:00",0,"time_based",3.9,"UW 	",0,0,"2026-04-07 11:16:36","2026-04-07 11:16:36"
863,12,36,"2026-04-02","08:30","05:00",0,"time_based",3.9,"UW 	",0,0,"2026-04-07 11:17:54","2026-04-07 11:17:54"
864,12,38,"2026-04-02","07:42","05:02",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:18:20","2026-04-07 11:18:20"
865,12,37,"2026-04-02","07:42","05:02",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:18:45","2026-04-07 11:18:45"
866,12,36,"2026-04-03","07:11","05:03",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:20:37","2026-04-07 11:20:37"
867,12,37,"2026-04-03","08:22","05:03",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:20:54","2026-04-07 11:20:54"
868,12,38,"2026-04-03","07:38","05:03",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:21:14","2026-04-07 11:21:14"
869,12,36,"2026-04-04","08:30","05:30",394,"time_based",3.9,"CL	",0,0,"2026-04-07 11:22:26","2026-04-07 11:22:26"
870,12,37,"2026-04-04","08:12","05:35",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:23:03","2026-04-07 11:23:03"
871,12,38,"2026-04-04","08:00","05:33",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:23:18","2026-04-07 11:23:18"
872,12,36,"2026-04-05","08:00","05:00",370,"time_based",3.9,"CLM	",0,0,"2026-04-07 11:24:07","2026-04-07 11:24:07"
873,12,36,"2026-04-05","08:00","05:00",35,"time_based",3.9,"UW 	",0,0,"2026-04-07 11:24:33","2026-04-07 11:24:33"
874,12,37,"2026-04-05","08:00","05:00",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:24:49","2026-04-07 11:24:49"
875,12,38,"2026-04-05","07:55","05:00",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:25:23","2026-04-07 11:25:23"
876,12,36,"2026-04-06","07:08","05:00",398,"time_based",3.9,"CL	",0,0,"2026-04-07 11:26:08","2026-04-07 11:26:08"
877,12,36,"2026-04-06","07:08","05:00",4,"time_based",3.9,"UW 	",0,0,"2026-04-07 11:26:20","2026-04-07 11:26:20"
878,12,36,"2026-04-06","07:08","05:00",1,"time_based",3.9,"UWM	",0,0,"2026-04-07 11:26:32","2026-04-07 11:26:32"
879,12,37,"2026-04-06","07:49","05:03",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:26:52","2026-04-07 11:26:52"
880,12,38,"2026-04-06","07:38","05:02",0,"time_based",3.9,"CL	",0,0,"2026-04-07 11:27:17","2026-04-07 11:27:17"
881,33,77,"2026-04-02","","",1235,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-07 11:38:58","2026-04-07 11:38:58"
882,33,77,"2026-04-03","","",2616,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-07 11:39:20","2026-04-07 11:39:20"
883,33,77,"2026-04-04","","",1370,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-07 11:39:38","2026-04-07 11:39:38"
884,33,92,"2026-04-07","","",3004,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-07 16:53:51","2026-04-07 16:53:51"
885,33,77,"2026-04-07","","",2436,"target_based",2.4,"Document scanning and digitizing 				",0,0,"2026-04-07 16:58:18","2026-04-07 16:58:18"
745,14,40,"2026-04-02","","",400,"target_based",10,"MIRO Updating ",0,0,"2026-04-06 12:11:57","2026-04-06 12:11:57"
746,14,41,"2026-04-02","","",400,"target_based",10,"MIRO Updating ",0,0,"2026-04-06 12:12:15","2026-04-06 12:12:15"
